[2024-06-24T10:25:58.221264][TIME="2024-06-24T13:55:58+03:30"][WARNING] level=warning msg="A:\\py\\pythonProjects\\testAssignment\\docker-compose.yml: `version` is obsolete"
[2024-06-24T10:26:14.868898][CAT-API][INFO] | {"@timestamp":"2024-06-24T10:26:14.82403364Z","@version":"1","message":"Initializing Spring DispatcherServlet 'dispatcherServlet'","logger_name":"org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]","thread_name":"http-nio-8080-exec-1","level":"INFO","level_value":20000,"trace_id":"f199dc355dc812c80b53f1b7e87c8670","trace_flags":"01","span_id":"5742b2df02ef3a52","instance":"0430a1544f92"}
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:32:05.745268][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:32:20.647156][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:32:20.674Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: 10 error(s) occurred:
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:32:20.648490][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:32:35.635832][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:32:35.559Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: 2 error(s) occurred:
[2024-06-24T10:32:35.636335][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:32:35.636335][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:32:35.636335][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:32:35.636335][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:32:35.636335][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:32:35.636335][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:32:35.636335][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:32:35.636335][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:32:35.636335][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:32:35.636851][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:32:35.636851][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:32:35.636851][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:32:35.636851][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:32:35.636851][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:32:35.636851][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:32:35.636851][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:32:35.636851][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:32:35.636851][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:32:36.930472][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:36.934130][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:36.937781][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:36.941324][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:36.945127][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:36.948927][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:38.471054][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:38.478451][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:38.478451][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:38.482853][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:38.485817][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:38.487373][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.109654][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.113314][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.115904][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.120440][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.124104][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.127307][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.642265][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.656639][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.656639][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.656639][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.656639][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.656639][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.942761][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.945538][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.950199][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.953820][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.956481][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:39.961178][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:41.847666][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:41.849926][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:41.854678][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:41.858348][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:41.862060][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:41.866762][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.327868][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.331012][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.335773][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.339466][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.345255][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.349043][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.789234][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.792670][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.797099][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.801005][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.804705][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:42.806788][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.218368][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.223632][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.228364][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.230432][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.233707][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.238398][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.621147][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.624150][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.627184][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.631939][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.635444][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.637663][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.973313][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.977581][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.980708][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.985269][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.988976][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:43.992097][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:46.773596][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:46.778500][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:46.786769][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:46.787369][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:46.792295][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:46.794968][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:46.798153][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:46.801785][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.248159][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.251008][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.256550][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.260250][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.265642][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.268901][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.271616][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.275343][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.601506][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.605142][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.608957][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.612632][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.616282][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.619707][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.623484][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:47.626708][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:50.211739][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:50.216996][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:50.529879][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:32:50.555Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: 2 error(s) occurred:
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:32:50.530386][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:32:50.530917][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:32:50.530917][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:32:50.530917][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:32:50.667215][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:50.667215][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:46216 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:58.789338][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:58.792668][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:58.797504][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:58.800717][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:58.803963][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:58.807677][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:58.812096][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:58.815363][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:58.819034][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:59.373019][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:59.376856][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:59.380493][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:32:59.384946][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:45822 - "POST /api/recommend HTTP/1.1" 200 OK
